VentaID;Fecha;NroFactura;ClienteID;VendedorID;SucursalID;CanalVenta;MedioPago;EstadoVenta
VTA004104;22/10/2025;FAC-2025-004104;CLI0144;VEN16;SUC04;Web;Tarjeta Débito;Completada
VTA004105;26/08/2025;FAC-2025-004105;CLI0114;VEN18;SUC06;Marketplace;Tarjeta Débito;Completada
VTA004106;16/03/2026;FAC-2026-004106;CLI0181;VEN12;SUC06;WhatsApp;Tarjeta Crédito;Completada
VTA004107;24/11/2025;FAC-2025-004107;CLI0203;VEN16;SUC04;Local;Efectivo;Completada
VTA004108;08/07/2025;FAC-2025-004108;CLI0447;VEN14;SUC02;WhatsApp;Tarjeta Crédito;Completada
VTA004109;14/02/2025;FAC-2025-004109;CLI0007;VEN08;SUC02;Marketplace;Tarjeta Débito;Completada
VTA004110;13/04/2025;FAC-2025-004110;CLI0205;VEN08;SUC02;Web;Tarjeta Crédito;Completada
VTA004111;02/05/2025;FAC-2025-004111;CLI0271;VEN06;SUC06;Local;Tarjeta Débito;Completada
VTA004112;10/12/2025;FAC-2025-004112;CLI0478;VEN03;SUC03;Web;Financiación Propia;Completada
VTA004113;28/11/2025;FAC-2025-004113;CLI0078;VEN14;SUC02;Venta Telefónica;Transferencia;Completada
VTA004114;13/12/2025;FAC-2025-004114;CLI0569;VEN12;SUC06;Venta Telefónica;Efectivo;Completada
VTA004115;13/08/2025;FAC-2025-004115;CLI0212;VEN13;SUC01;Local;Transferencia;Completada
VTA004116;20/05/2026;FAC-2026-004116;CLI0299;VEN11;SUC05;WhatsApp;Tarjeta Débito;Completada
VTA004117;16/08/2025;FAC-2025-004117;CLI0265;VEN01;SUC01;Web;Tarjeta Crédito;Completada
VTA004118;04/12/2025;FAC-2025-004118;CLI0104;VEN09;SUC03;WhatsApp;Efectivo;Pendiente
VTA004119;03/09/2025;FAC-2025-004119;CLI0265;VEN12;SUC06;WhatsApp;Efectivo;Completada
VTA004120;06/06/2026;FAC-2026-004120;CLI0389;VEN01;SUC01;Local;Efectivo;Completada
VTA004121;15/04/2025;FAC-2025-004121;CLI0127;VEN16;SUC04;Local;Transferencia;Completada
VTA004122;20/09/2025;FAC-2025-004122;CLI0412;VEN09;SUC03;Venta Telefónica;Tarjeta Débito;Completada
VTA004123;31/10/2025;FAC-2025-004123;CLI0266;VEN18;SUC06;Venta Telefónica;Tarjeta Débito;Completada
VTA004124;14/01/2026;FAC-2026-004124;CLI0324;VEN01;SUC01;Venta Telefónica;Tarjeta Crédito;Completada
VTA004125;20/12/2025;FAC-2025-004125;CLI0188;VEN13;SUC01;Local;Tarjeta Débito;Completada
VTA004126;03/12/2025;FAC-2025-004126;CLI0374;VEN07;SUC01;Local;Transferencia;Completada
VTA004127;16/02/2026;FAC-2026-004127;CLI0396;VEN06;SUC06;Marketplace;Transferencia;Completada
VTA004128;21/12/2025;FAC-2025-004128;CLI0494;VEN02;SUC02;Local;Tarjeta Débito;Completada
VTA004129;23/07/2025;FAC-2025-004129;CLI0390;VEN07;SUC01;Venta Telefónica;Transferencia;Completada
VTA004130;27/06/2026;FAC-2026-004130;CLI0469;VEN11;SUC05;Venta Telefónica;Tarjeta Débito;Completada
VTA004131;25/03/2026;FAC-2026-004131;CLI0356;VEN05;SUC05;Marketplace;Tarjeta Débito;Completada
VTA004132;21/08/2025;FAC-2025-004132;CLI0452;VEN10;SUC04;Venta Telefónica;Financiación Propia;Pendiente
VTA004133;28/07/2025;FAC-2025-004133;CLI0243;VEN10;SUC04;Venta Telefónica;Tarjeta Débito;Completada
VTA004134;18/05/2025;FAC-2025-004134;CLI0356;VEN07;SUC01;WhatsApp;Tarjeta Débito;Completada
VTA004135;22/08/2025;FAC-2025-004135;CLI0143;VEN12;SUC06;Marketplace;Financiación Propia;Completada
VTA004136;23/10/2025;FAC-2025-004136;CLI0548;VEN11;SUC05;Venta Telefónica;Efectivo;Completada
VTA004137;28/04/2026;FAC-2026-004137;CLI0093;VEN18;SUC06;WhatsApp;Financiación Propia;Completada
VTA004138;11/07/2026;FAC-2026-004138;CLI0353;VEN06;SUC06;Web;Tarjeta Crédito;Completada
VTA004139;08/06/2026;FAC-2026-004139;CLI0383;VEN13;SUC01;Local;Financiación Propia;Completada
VTA004140;25/08/2025;FAC-2025-004140;CLI0588;VEN18;SUC06;Local;Efectivo;Completada
VTA004141;29/08/2025;FAC-2025-004141;CLI0311;VEN07;SUC01;Marketplace;Tarjeta Débito;Completada
VTA004142;13/10/2025;FAC-2025-004142;CLI0087;VEN04;SUC04;Marketplace;Efectivo;Completada
VTA004143;02/09/2025;FAC-2025-004143;CLI0598;VEN07;SUC01;Venta Telefónica;Efectivo;Completada
VTA004144;09/07/2025;FAC-2025-004144;CLI0595;VEN15;SUC03;WhatsApp;Tarjeta Débito;Completada
VTA004145;19/02/2026;FAC-2026-004145;CLI0090;VEN08;SUC02;Venta Telefónica;Tarjeta Débito;Completada
VTA004146;05/06/2025;FAC-2025-004146;CLI0239;VEN02;SUC02;Web;Efectivo;Completada
VTA004147;31/05/2026;FAC-2026-004147;CLI0543;VEN04;SUC04;Marketplace;Efectivo;Completada
VTA004148;22/04/2026;FAC-2026-004148;CLI0350;VEN07;SUC01;Marketplace;Tarjeta Débito;Completada
VTA004149;30/08/2025;FAC-2025-004149;CLI0190;VEN05;SUC05;Web;Efectivo;Pendiente
VTA004150;29/01/2026;FAC-2026-004150;CLI0389;VEN17;SUC05;Marketplace;Transferencia;Completada
VTA004151;22/01/2026;FAC-2026-004151;CLI0349;VEN06;SUC06;Local;Efectivo;Completada
VTA004152;04/05/2026;FAC-2026-004152;CLI0103;VEN11;SUC05;WhatsApp;Tarjeta Crédito;Completada
VTA004153;13/07/2025;FAC-2025-004153;CLI0535;VEN07;SUC01;Web;Tarjeta Débito;Completada
VTA004154;24/04/2026;FAC-2026-004154;CLI0069;VEN03;SUC03;Local;Financiación Propia;Completada
VTA004155;30/07/2026;FAC-2026-004155;CLI0475;VEN01;SUC01;Marketplace;Transferencia;Completada
VTA004156;28/12/2025;FAC-2025-004156;CLI0274;VEN13;SUC01;Local;Financiación Propia;Completada
VTA004157;07/02/2025;FAC-2025-004157;CLI0331;VEN04;SUC04;Venta Telefónica;Efectivo;Completada
VTA004158;02/05/2025;FAC-2025-004158;CLI0288;VEN11;SUC05;Venta Telefónica;Tarjeta Débito;Completada
VTA004159;03/09/2025;FAC-2025-004159;CLI0581;VEN01;SUC01;Marketplace;Tarjeta Débito;Completada
VTA004160;03/10/2025;FAC-2025-004160;CLI0452;VEN17;SUC05;Local;Efectivo;Completada
VTA004161;01/09/2025;FAC-2025-004161;CLI0221;VEN03;SUC03;Marketplace;Transferencia;Completada
VTA004162;11/04/2025;FAC-2025-004162;CLI0098;VEN16;SUC04;WhatsApp;Financiación Propia;Completada
VTA004163;04/11/2025;FAC-2025-004163;CLI0027;VEN07;SUC01;Marketplace;Financiación Propia;Completada
VTA004164;29/07/2025;FAC-2025-004164;CLI0036;VEN15;SUC03;Web;Tarjeta Crédito;Completada
VTA004165;20/01/2025;FAC-2025-004165;CLI0178;VEN08;SUC02;Local;Transferencia;Completada
VTA004166;01/04/2026;FAC-2026-004166;CLI0537;VEN01;SUC01;Local;Transferencia;Pendiente
VTA004167;22/04/2026;FAC-2026-004167;CLI0040;VEN16;SUC04;Marketplace;Financiación Propia;Completada
VTA004168;05/05/2026;FAC-2026-004168;CLI0338;VEN16;SUC04;Venta Telefónica;Financiación Propia;Completada
VTA004169;02/02/2026;FAC-2026-004169;CLI0282;VEN04;SUC04;Web;Tarjeta Crédito;Completada
VTA004170;13/10/2025;FAC-2025-004170;CLI0015;VEN07;SUC01;Venta Telefónica;Tarjeta Crédito;Completada
VTA004171;26/03/2025;FAC-2025-004171;CLI0328;VEN17;SUC05;Venta Telefónica;Efectivo;Completada
VTA004172;10/08/2025;FAC-2025-004172;CLI0155;VEN04;SUC04;Web;Tarjeta Débito;Completada
VTA004173;21/01/2026;FAC-2026-004173;CLI0579;VEN18;SUC06;Web;Efectivo;Completada
VTA004174;12/07/2025;FAC-2025-004174;CLI0363;VEN01;SUC01;Local;Financiación Propia;Completada
VTA004175;08/02/2026;FAC-2026-004175;CLI0302;VEN02;SUC02;Local;Financiación Propia;Completada
VTA004176;14/12/2025;FAC-2025-004176;CLI0176;VEN14;SUC02;Web;Tarjeta Débito;Completada
VTA004177;27/04/2026;FAC-2026-004177;CLI0147;VEN03;SUC03;Web;Transferencia;Completada
VTA004178;07/03/2025;FAC-2025-004178;CLI0534;VEN18;SUC06;Marketplace;Tarjeta Crédito;Completada
VTA004179;13/05/2026;FAC-2026-004179;CLI0491;VEN07;SUC01;Web;Transferencia;Completada
VTA004180;18/11/2025;FAC-2025-004180;CLI0505;VEN08;SUC02;WhatsApp;Efectivo;Completada
VTA004181;02/05/2026;FAC-2026-004181;CLI0439;VEN12;SUC06;Local;Transferencia;Completada
VTA004182;25/07/2025;FAC-2025-004182;CLI0116;VEN01;SUC01;Local;Efectivo;Completada
VTA004183;06/10/2025;FAC-2025-004183;CLI0438;VEN05;SUC05;Local;Transferencia;Completada
VTA004184;22/11/2025;FAC-2025-004184;CLI0075;VEN16;SUC04;Marketplace;Financiación Propia;Completada
VTA004185;25/06/2025;FAC-2025-004185;CLI0206;VEN08;SUC02;WhatsApp;Transferencia;Completada
VTA004186;18/09/2025;FAC-2025-004186;CLI0144;VEN04;SUC04;Marketplace;Transferencia;Completada
VTA004187;20/08/2025;FAC-2025-004187;CLI0488;VEN15;SUC03;Local;Efectivo;Completada
VTA004188;24/04/2025;FAC-2025-004188;CLI0430;VEN17;SUC05;Marketplace;Transferencia;Completada
VTA004189;31/01/2025;FAC-2025-004189;CLI0144;VEN13;SUC01;Venta Telefónica;Tarjeta Débito;Completada
VTA004190;30/12/2025;FAC-2025-004190;CLI0215;VEN05;SUC05;Web;Tarjeta Crédito;Completada
VTA004191;22/12/2025;FAC-2025-004191;CLI0433;VEN07;SUC01;WhatsApp;Tarjeta Débito;Pendiente
VTA004192;20/02/2025;FAC-2025-004192;CLI0455;VEN15;SUC03;Local;Tarjeta Débito;Completada
VTA004193;16/03/2026;FAC-2026-004193;CLI0340;VEN12;SUC06;Web;Efectivo;Completada
VTA004194;30/09/2025;FAC-2025-004194;CLI0534;VEN01;SUC01;WhatsApp;Tarjeta Crédito;Completada
VTA004195;18/01/2025;FAC-2025-004195;CLI0517;VEN10;SUC04;WhatsApp;Tarjeta Débito;Completada
VTA004196;20/03/2025;FAC-2025-004196;CLI0538;VEN05;SUC05;Venta Telefónica;Tarjeta Crédito;Completada
VTA004197;11/02/2025;FAC-2025-004197;CLI0260;VEN16;SUC04;Local;Financiación Propia;Completada
VTA004198;20/05/2026;FAC-2026-004198;CLI0098;VEN05;SUC05;Local;Transferencia;Completada
VTA004199;19/05/2026;FAC-2026-004199;CLI0066;VEN11;SUC05;Marketplace;Tarjeta Débito;Completada
VTA004200;10/06/2025;FAC-2025-004200;CLI0212;VEN03;SUC03;Marketplace;Tarjeta Crédito;Completada
VTA004201;06/11/2025;FAC-2025-004201;CLI0513;VEN08;SUC02;Venta Telefónica;Transferencia;Completada
VTA004202;30/08/2025;FAC-2025-004202;CLI0383;VEN07;SUC01;Local;Transferencia;Completada
VTA004203;01/06/2025;FAC-2025-004203;CLI0240;VEN01;SUC01;Web;Tarjeta Débito;Completada
VTA004204;02/04/2025;FAC-2025-004204;CLI0456;VEN14;SUC02;Web;Efectivo;Completada
VTA004205;14/09/2025;FAC-2025-004205;CLI0443;VEN12;SUC06;Marketplace;Transferencia;Completada
VTA004206;22/09/2025;FAC-2025-004206;CLI0330;VEN17;SUC05;Marketplace;Tarjeta Débito;Completada
VTA004207;13/04/2025;FAC-2025-004207;CLI0478;VEN16;SUC04;WhatsApp;Financiación Propia;Completada
VTA004208;18/04/2025;FAC-2025-004208;CLI0220;VEN09;SUC03;WhatsApp;Financiación Propia;Completada
VTA004209;06/12/2025;FAC-2025-004209;CLI0133;VEN14;SUC02;Local;Transferencia;Completada
VTA004210;14/08/2025;FAC-2025-004210;CLI0068;VEN17;SUC05;Local;Tarjeta Crédito;Completada
VTA004211;16/03/2025;FAC-2025-004211;CLI0598;VEN02;SUC02;Venta Telefónica;Tarjeta Crédito;Completada
VTA004212;21/01/2026;FAC-2026-004212;CLI0149;VEN09;SUC03;Local;Tarjeta Débito;Completada
VTA004213;19/06/2025;FAC-2025-004213;CLI0107;VEN10;SUC04;Venta Telefónica;Financiación Propia;Completada
VTA004214;01/05/2025;FAC-2025-004214;CLI0209;VEN15;SUC03;WhatsApp;Tarjeta Débito;Completada
VTA004215;15/08/2025;FAC-2025-004215;CLI0466;VEN01;SUC01;Marketplace;Transferencia;Completada
VTA004216;22/03/2026;FAC-2026-004216;CLI0232;VEN07;SUC01;Web;Tarjeta Crédito;Completada
VTA004217;19/05/2026;FAC-2026-004217;CLI0093;VEN08;SUC02;Marketplace;Tarjeta Crédito;Completada
VTA004218;13/05/2025;FAC-2025-004218;CLI0537;VEN18;SUC06;Venta Telefónica;Financiación Propia;Completada
VTA004219;28/08/2025;FAC-2025-004219;CLI0201;VEN11;SUC05;Venta Telefónica;Financiación Propia;Completada
VTA004220;14/12/2025;FAC-2025-004220;CLI0204;VEN13;SUC01;Venta Telefónica;Financiación Propia;Completada
VTA004221;14/04/2025;FAC-2025-004221;CLI0194;VEN16;SUC04;Local;Tarjeta Débito;Completada
VTA004222;25/08/2025;FAC-2025-004222;CLI0507;VEN06;SUC06;Web;Tarjeta Crédito;Completada
VTA004223;12/08/2025;FAC-2025-004223;CLI0408;VEN02;SUC02;Web;Tarjeta Crédito;Completada
VTA004224;17/09/2025;FAC-2025-004224;CLI0314;VEN06;SUC06;Marketplace;Tarjeta Crédito;Completada
VTA004225;18/02/2025;FAC-2025-004225;CLI0049;VEN07;SUC01;Local;Efectivo;Completada
VTA004226;14/02/2026;FAC-2026-004226;CLI0569;VEN02;SUC02;Marketplace;Tarjeta Débito;Completada
VTA004227;19/05/2025;FAC-2025-004227;CLI0282;VEN17;SUC05;Venta Telefónica;Tarjeta Crédito;Completada
VTA004228;05/09/2025;FAC-2025-004228;CLI0600;VEN13;SUC01;Local;Tarjeta Crédito;Completada
VTA004229;16/07/2026;FAC-2026-004229;CLI0248;VEN07;SUC01;Venta Telefónica;Tarjeta Crédito;Completada
VTA004230;26/07/2025;FAC-2025-004230;CLI0189;VEN13;SUC01;Venta Telefónica;Efectivo;Completada
VTA004231;30/05/2025;FAC-2025-004231;CLI0252;VEN04;SUC04;Local;Efectivo;Completada
VTA004232;24/11/2025;FAC-2025-004232;CLI0033;VEN16;SUC04;Web;Transferencia;Completada
VTA004233;24/08/2025;FAC-2025-004233;CLI0438;VEN07;SUC01;WhatsApp;Tarjeta Crédito;Completada
VTA004234;10/10/2025;FAC-2025-004234;CLI0022;VEN04;SUC04;Venta Telefónica;Efectivo;Completada
VTA004235;29/10/2025;FAC-2025-004235;CLI0227;VEN15;SUC03;Venta Telefónica;Financiación Propia;Completada
VTA004236;12/09/2025;FAC-2025-004236;CLI0253;VEN17;SUC05;WhatsApp;Tarjeta Débito;Completada
VTA004237;08/08/2025;FAC-2025-004237;CLI0361;VEN17;SUC05;Web;Transferencia;Completada
VTA004238;26/06/2025;FAC-2025-004238;CLI0066;VEN17;SUC05;WhatsApp;Transferencia;Completada
VTA004239;14/10/2025;FAC-2025-004239;CLI0483;VEN13;SUC01;WhatsApp;Transferencia;Completada
VTA004240;11/01/2026;FAC-2026-004240;CLI0313;VEN07;SUC01;Marketplace;Financiación Propia;Completada
VTA004241;27/06/2025;FAC-2025-004241;CLI0582;VEN14;SUC02;Local;Financiación Propia;Completada
VTA004242;19/09/2025;FAC-2025-004242;CLI0410;VEN16;SUC04;Web;Efectivo;Completada
VTA004243;12/05/2026;FAC-2026-004243;CLI0322;VEN11;SUC05;Web;Tarjeta Débito;Completada
VTA004244;06/05/2025;FAC-2025-004244;CLI0399;VEN18;SUC06;WhatsApp;Tarjeta Crédito;Completada
VTA004245;12/07/2025;FAC-2025-004245;CLI0477;VEN07;SUC01;Web;Financiación Propia;Completada
VTA004246;15/08/2025;FAC-2025-004246;CLI0166;VEN06;SUC06;Local;Financiación Propia;Completada
VTA004247;02/06/2025;FAC-2025-004247;CLI0158;VEN02;SUC02;WhatsApp;Transferencia;Completada
VTA004248;28/12/2025;FAC-2025-004248;CLI0437;VEN06;SUC06;Venta Telefónica;Efectivo;Completada
VTA004249;13/03/2025;FAC-2025-004249;CLI0240;VEN03;SUC03;Local;Transferencia;Completada
VTA004250;17/06/2026;FAC-2026-004250;CLI0503;VEN17;SUC05;Venta Telefónica;Tarjeta Débito;Completada
VTA004251;29/07/2025;FAC-2025-004251;CLI0489;VEN09;SUC03;WhatsApp;Efectivo;Completada
VTA004252;07/03/2025;FAC-2025-004252;CLI0194;VEN06;SUC06;Marketplace;Transferencia;Completada
VTA004253;28/07/2025;FAC-2025-004253;CLI0594;VEN08;SUC02;Venta Telefónica;Transferencia;Completada
VTA004254;05/03/2026;FAC-2026-004254;CLI0186;VEN09;SUC03;Marketplace;Efectivo;Completada
VTA004255;26/10/2025;FAC-2025-004255;CLI0079;VEN14;SUC02;Marketplace;Transferencia;Completada
VTA004256;24/07/2025;FAC-2025-004256;CLI0214;VEN09;SUC03;WhatsApp;Tarjeta Crédito;Completada
VTA004257;09/12/2025;FAC-2025-004257;CLI0559;VEN01;SUC01;Web;Efectivo;Completada
VTA004258;14/09/2025;FAC-2025-004258;CLI0272;VEN13;SUC01;Marketplace;Tarjeta Débito;Completada
VTA004259;08/10/2025;FAC-2025-004259;CLI0360;VEN07;SUC01;Venta Telefónica;Tarjeta Crédito;Completada
VTA004260;27/07/2025;FAC-2025-004260;CLI0392;VEN13;SUC01;Venta Telefónica;Tarjeta Crédito;Completada
VTA004261;16/06/2026;FAC-2026-004261;CLI0353;VEN04;SUC04;WhatsApp;Transferencia;Completada
VTA004262;28/04/2026;FAC-2026-004262;CLI0007;VEN06;SUC06;WhatsApp;Tarjeta Crédito;Completada
VTA004263;25/08/2025;FAC-2025-004263;CLI0317;VEN13;SUC01;WhatsApp;Efectivo;Completada
VTA004264;09/06/2026;FAC-2026-004264;CLI0005;VEN14;SUC02;Marketplace;Financiación Propia;Completada
VTA004265;28/03/2026;FAC-2026-004265;CLI0596;VEN01;SUC01;Venta Telefónica;Financiación Propia;Completada
VTA004266;26/05/2026;FAC-2026-004266;CLI0352;VEN14;SUC02;WhatsApp;Financiación Propia;Completada
VTA004267;15/08/2025;FAC-2025-004267;CLI0336;VEN13;SUC01;Venta Telefónica;Transferencia;Completada
VTA004268;01/03/2026;FAC-2026-004268;CLI0496;VEN18;SUC06;Local;Efectivo;Completada
VTA004269;21/07/2026;FAC-2026-004269;CLI0483;VEN01;SUC01;Web;Transferencia;Completada
VTA004270;21/01/2025;FAC-2025-004270;CLI0151;VEN14;SUC02;Web;Efectivo;Completada
VTA004271;21/07/2025;FAC-2025-004271;CLI0060;VEN18;SUC06;Marketplace;Efectivo;Completada
VTA004272;15/01/2025;FAC-2025-004272;CLI0328;VEN05;SUC05;Local;Tarjeta Crédito;Completada
VTA004273;28/02/2025;FAC-2025-004273;CLI0306;VEN13;SUC01;Local;Financiación Propia;Completada
VTA004274;14/12/2025;FAC-2025-004274;CLI0468;VEN03;SUC03;Local;Tarjeta Crédito;Completada
VTA004275;16/11/2025;FAC-2025-004275;CLI0524;VEN06;SUC06;Local;Tarjeta Crédito;Completada
VTA004276;04/02/2026;FAC-2026-004276;CLI0200;VEN13;SUC01;Marketplace;Financiación Propia;Completada
VTA004277;02/02/2026;FAC-2026-004277;CLI0560;VEN04;SUC04;Local;Financiación Propia;Completada
VTA004278;06/01/2025;FAC-2025-004278;CLI0135;VEN13;SUC01;Web;Tarjeta Débito;Completada
VTA004279;12/05/2026;FAC-2026-004279;CLI0441;VEN08;SUC02;Web;Tarjeta Crédito;Pendiente
VTA004280;22/07/2026;FAC-2026-004280;CLI0518;VEN11;SUC05;Marketplace;Tarjeta Débito;Completada
VTA004281;24/12/2025;FAC-2025-004281;CLI0547;VEN01;SUC01;Local;Tarjeta Débito;Completada
VTA004282;26/03/2025;FAC-2025-004282;CLI0163;VEN02;SUC02;Marketplace;Transferencia;Completada
VTA004283;02/06/2025;FAC-2025-004283;CLI0126;VEN15;SUC03;Venta Telefónica;Tarjeta Débito;Completada
VTA004284;01/06/2026;FAC-2026-004284;CLI0130;VEN12;SUC06;Web;Tarjeta Crédito;Completada
VTA004285;09/07/2025;FAC-2025-004285;CLI0158;VEN13;SUC01;Local;Financiación Propia;Completada
VTA004286;04/05/2025;FAC-2025-004286;CLI0143;VEN13;SUC01;Venta Telefónica;Transferencia;Completada
VTA004287;31/01/2026;FAC-2026-004287;CLI0070;VEN17;SUC05;Local;Transferencia;Completada
VTA004288;23/04/2025;FAC-2025-004288;CLI0230;VEN05;SUC05;Local;Tarjeta Débito;Completada
VTA004289;27/08/2025;FAC-2025-004289;CLI0070;VEN15;SUC03;Local;Transferencia;Completada
VTA004290;19/10/2025;FAC-2025-004290;CLI0369;VEN13;SUC01;Local;Tarjeta Crédito;Completada
VTA004291;16/01/2026;FAC-2026-004291;CLI0295;VEN16;SUC04;WhatsApp;Transferencia;Completada
VTA004292;19/02/2025;FAC-2025-004292;CLI0591;VEN08;SUC02;WhatsApp;Transferencia;Completada
VTA004293;07/01/2025;FAC-2025-004293;CLI0155;VEN18;SUC06;Venta Telefónica;Tarjeta Débito;Completada
VTA004294;30/05/2025;FAC-2025-004294;CLI0047;VEN17;SUC05;Local;Financiación Propia;Completada
VTA004295;14/01/2025;FAC-2025-004295;CLI0485;VEN09;SUC03;Marketplace;Tarjeta Crédito;Completada
VTA004296;19/05/2025;FAC-2025-004296;CLI0206;VEN08;SUC02;Local;Transferencia;Completada
VTA004297;06/03/2026;FAC-2026-004297;CLI0144;VEN11;SUC05;Venta Telefónica;Tarjeta Débito;Completada
VTA004298;27/01/2026;FAC-2026-004298;CLI0111;VEN11;SUC05;WhatsApp;Financiación Propia;Completada
VTA004299;13/05/2026;FAC-2026-004299;CLI0206;VEN09;SUC03;Venta Telefónica;Tarjeta Débito;Completada
VTA004300;06/03/2026;FAC-2026-004300;CLI0483;VEN14;SUC02;Local;Financiación Propia;Completada
VTA004301;13/06/2025;FAC-2025-004301;CLI0574;VEN01;SUC01;Marketplace;Financiación Propia;Completada
VTA004302;04/02/2025;FAC-2025-004302;CLI0339;VEN07;SUC01;Web;Financiación Propia;Completada
VTA004303;01/01/2026;FAC-2026-004303;CLI0009;VEN17;SUC05;Marketplace;Transferencia;Completada
VTA004304;13/08/2025;FAC-2025-004304;CLI0003;VEN15;SUC03;WhatsApp;Efectivo;Completada
VTA004305;24/01/2026;FAC-2026-004305;CLI0446;VEN02;SUC02;Marketplace;Efectivo;Completada
VTA004306;19/04/2026;FAC-2026-004306;CLI0421;VEN01;SUC01;Venta Telefónica;Financiación Propia;Cancelada
VTA004307;28/01/2025;FAC-2025-004307;CLI0426;VEN02;SUC02;Venta Telefónica;Tarjeta Débito;Completada
VTA004308;26/06/2026;FAC-2026-004308;CLI0072;VEN04;SUC04;Venta Telefónica;Tarjeta Crédito;Completada
VTA004309;27/05/2026;FAC-2026-004309;CLI0573;VEN15;SUC03;Marketplace;Efectivo;Completada
VTA004310;11/07/2025;FAC-2025-004310;CLI0120;VEN18;SUC06;Local;Efectivo;Completada
VTA004311;08/02/2026;FAC-2026-004311;CLI0118;VEN11;SUC05;Web;Efectivo;Completada
VTA004312;23/06/2025;FAC-2025-004312;CLI0143;VEN15;SUC03;Marketplace;Financiación Propia;Completada
VTA004313;10/06/2025;FAC-2025-004313;CLI0481;VEN01;SUC01;WhatsApp;Tarjeta Débito;Completada
VTA004314;18/06/2025;FAC-2025-004314;CLI0234;VEN04;SUC04;Web;Efectivo;Completada
VTA004315;21/07/2025;FAC-2025-004315;CLI0566;VEN09;SUC03;Marketplace;Tarjeta Débito;Completada
VTA004316;03/06/2026;FAC-2026-004316;CLI0356;VEN06;SUC06;Marketplace;Efectivo;Completada
VTA004317;28/07/2026;FAC-2026-004317;CLI0291;VEN18;SUC06;WhatsApp;Financiación Propia;Completada
VTA004318;01/10/2025;FAC-2025-004318;CLI0071;VEN06;SUC06;Web;Tarjeta Crédito;Completada
VTA004319;23/10/2025;FAC-2025-004319;CLI0001;VEN12;SUC06;Web;Tarjeta Débito;Completada
VTA004320;04/06/2026;FAC-2026-004320;CLI0533;VEN08;SUC02;Web;Efectivo;Completada
VTA004321;27/02/2026;FAC-2026-004321;CLI0357;VEN15;SUC03;Marketplace;Tarjeta Crédito;Completada
VTA004322;02/12/2025;FAC-2025-004322;CLI0599;VEN06;SUC06;Local;Tarjeta Débito;Completada
VTA004323;03/04/2026;FAC-2026-004323;CLI0333;VEN05;SUC05;Local;Tarjeta Débito;Completada
VTA004324;03/05/2026;FAC-2026-004324;CLI0001;VEN12;SUC06;Web;Tarjeta Débito;Completada
VTA004325;22/06/2025;FAC-2025-004325;CLI0159;VEN17;SUC05;Venta Telefónica;Efectivo;Completada
VTA004326;14/04/2026;FAC-2026-004326;CLI0031;VEN18;SUC06;Venta Telefónica;Tarjeta Débito;Completada
VTA004327;28/01/2025;FAC-2025-004327;CLI0078;VEN09;SUC03;WhatsApp;Efectivo;Completada
VTA004328;06/08/2025;FAC-2025-004328;CLI0458;VEN17;SUC05;WhatsApp;Tarjeta Crédito;Completada
VTA004329;06/05/2026;FAC-2026-004329;CLI0429;VEN09;SUC03;WhatsApp;Tarjeta Débito;Completada
VTA004330;29/04/2026;FAC-2026-004330;CLI0144;VEN10;SUC04;Venta Telefónica;Tarjeta Crédito;Completada
VTA004331;03/01/2025;FAC-2025-004331;CLI0078;VEN07;SUC01;Local;Transferencia;Completada
VTA004332;03/10/2025;FAC-2025-004332;CLI0384;VEN13;SUC01;Marketplace;Transferencia;Completada
VTA004333;05/06/2026;FAC-2026-004333;CLI0009;VEN05;SUC05;Venta Telefónica;Financiación Propia;Completada
VTA004334;23/05/2025;FAC-2025-004334;CLI0033;VEN09;SUC03;WhatsApp;Financiación Propia;Completada
VTA004335;09/03/2026;FAC-2026-004335;CLI0097;VEN02;SUC02;Local;Financiación Propia;Completada
VTA004336;12/04/2026;FAC-2026-004336;CLI0286;VEN04;SUC04;Venta Telefónica;Tarjeta Débito;Completada
VTA004337;06/04/2026;FAC-2026-004337;CLI0196;VEN07;SUC01;Local;Tarjeta Crédito;Completada
